instance_idx,instance,epsilon,runtime
3567,[0.44308244 0.16575572 0.98236511],0.10300000000000001,59.888916969299316
3568,[0.09621023 0.5892653  0.62665717],0.059000000000000004,61.198739528656006
3569,[0.53809776 0.66224753 0.1161916 ],0.197,63.831247091293335
3570,[0.55503883 0.28723272 0.94048158],0.011,59.84772801399231
3571,[0.7621175  0.97261047 0.03753877],0.399,63.95046377182007
3572,[0.28512021 0.19543258 0.01112785],0.157,53.67977046966553
3573,[0.24230748 0.67883947 0.23114084],0.059000000000000004,59.45453929901123
3574,[0.50901808 0.88790473 0.69397531],0.28900000000000003,62.106733322143555
3575,[0.3946296  0.37249852 0.45586807],0.019000000000000003,51.335930824279785
3576,[0.17701514 0.6340593  0.36425233],0.003,57.452298641204834
3577,[0.85242233 0.75662475 0.61070078],0.395,64.32918381690979
3578,[0.364199   0.20994343 0.77639872],0.117,61.34879779815674
3579,[0.48642095 0.22476328 0.19521369],0.043000000000000003,60.07399868965149
3580,[0.16537317 0.77723557 0.22903835],0.069,54.00698184967041
3581,[0.52665908 0.4515847  0.57978746],0.083,62.67662072181702
3582,[0.87721493 0.86783179 0.45120667],0.399,65.28957557678223
3583,[0.01532002 0.42647936 0.60637961],0.181,54.497814893722534
3584,[0.55778541 0.65139655 0.15410011],0.201,51.93003463745117
3585,[0.64656669 0.1826602  0.75076167],0.007,50.300737142562866
3586,[0.3390813  0.70996236 0.04785199],0.123,63.183711528778076
3587,[0.40786219 0.70510091 0.22692092],0.153,60.11712384223938
3588,[0.79533698 0.63083791 0.58774118],0.305,63.806718587875366
3589,[0.35354432 0.48249323 0.59753221],0.013000000000000001,50.5141339302063
3590,[0.47247224 0.69837897 0.43382131],0.181,55.269904136657715
3591,[0.20224999 0.21394582 0.00577511],0.189,62.029505252838135
3592,[0.3009467  0.74898889 0.794416  ],0.117,61.29705810546875
3593,[0.20244438 0.9591385  0.50255174],0.17500000000000002,53.19226098060608
3594,[0.91704369 0.70683186 0.72266107],0.399,64.92054629325867
3595,[0.08500598 0.22000384 0.00878726],0.245,62.68290734291077
3596,[0.71616782 0.34446477 0.78690313],0.121,61.273014545440674
3597,[0.33892989 0.81941279 0.13071427],0.177,62.668923139572144
3598,[0.17334641 0.34090263 0.40860275],0.14300000000000002,61.61506772041321
3599,[0.34869768 0.76371991 0.09695534],0.155,61.54869079589844
3600,[0.3512122  0.83732102 0.06679024],0.193,61.948203802108765
3601,[0.94241158 0.98641436 0.08856912],0.399,63.753647565841675
3602,[0.29126031 0.37243024 0.77663831],0.07300000000000001,61.153847217559814
3603,[0.59595217 0.64442538 0.75775001],0.211,61.927284717559814
3604,[0.11794542 0.83329003 0.70584143],0.069,52.99079728126526
3605,[0.57736479 0.88982217 0.70052608],0.325,54.600213289260864
3606,[0.2016767  0.4297813  0.49418883],0.085,62.067991971969604
3607,[0.05517631 0.95473153 0.12859252],0.153,61.4740731716156
3608,[0.69749914 0.50627542 0.02561069],0.201,52.371506690979004
3609,[0.92481338 0.85191945 0.52441469],0.399,63.964287519454956
3610,[0.22892244 0.12162471 0.36349171],0.223,61.39947152137756
3611,[0.25541165 0.50673564 0.96672419],0.025,50.33956050872803
3612,[0.57497626 0.89001791 0.65108089],0.323,63.380558252334595
3613,[0.475257   0.85469051 0.47150596],0.259,62.132128953933716
3614,[0.86868715 0.2915974  0.12882841],0.177,61.55477452278137
3615,[0.85537181 0.58746854 0.88937964],0.311,62.33275294303894
3616,[0.93789472 0.05362269 0.50111774],0.125,53.17302322387695
3617,[0.37496266 0.62591602 0.79384429],0.093,61.217984676361084
3618,[0.28057669 0.55684837 0.70895132],0.013000000000000001,50.95934295654297
3619,[0.13439953 0.81414536 0.60629564],0.069,53.36048722267151
3620,[0.9496064  0.33955486 0.10815389],0.241,62.98752045631409
3621,[0.50651553 0.08580863 0.96984254],0.111,61.54099082946777
3622,[0.0386416  0.75357566 0.52525947],0.005,58.73554563522339
3623,[0.36861798 0.06583782 0.62235871],0.185,63.24324417114258
3624,[0.58524436 0.28090272 0.9105165 ],0.023,60.34037971496582
3625,[0.30409938 0.44976355 0.5439262 ],0.025,50.95318555831909
3626,[0.10019611 0.93225325 0.37463937],0.125,53.89966416358948
3627,[0.08074105 0.3873224  0.60038647],0.167,61.57692527770996
3628,[0.51366788 0.6946072  0.05547306],0.203,60.18053317070007
3629,[0.28452757 0.81930961 0.07989153],0.151,53.16154623031616
3630,[0.85554332 0.09189463 0.83472192],0.065,60.40062403678894
3631,[0.36078476 0.61226518 0.15291106],0.085,62.18798065185547
3632,[0.06612875 0.21595047 0.12786881],0.257,53.60366868972778
3633,[0.31239629 0.51442854 0.5889393 ],0.009000000000000001,59.23880386352539
3634,[0.78991738 0.65630088 0.60894531],0.315,63.06013464927673
3635,[0.41178468 0.47384924 0.41463835],0.039,59.94954442977905
3636,[0.84222175 0.23001427 0.00569225],0.135,62.39491891860962
3637,[0.65135208 0.20247295 0.89040275],0.017,60.346521615982056
3638,[0.85910413 0.07672423 0.10639572],0.067,61.64979648590088
3639,[0.49518452 0.60927845 0.27497593],0.149,62.558823585510254
3640,[0.71683798 0.59497022 0.32490955],0.251,51.770018339157104
3641,[0.02532649 0.75022166 0.21479974],0.011,58.79362940788269
3642,[0.83452851 0.42032514 0.5772531 ],0.219,53.0586256980896
3643,[0.87300825 0.86370694 0.37162172],0.399,64.51487588882446
3644,[0.20886652 0.77522023 0.43320436],0.08700000000000001,53.10195016860962
3645,[0.19201754 0.9045138  0.19814431],0.147,62.400513648986816
3646,[0.02576222 0.02027058 0.62250719],0.377,63.264596700668335
3647,[0.66170852 0.31106449 0.32009471],0.083,62.05350351333618
3648,[0.33948765 0.68022218 0.05812385],0.109,60.731722831726074
3649,[0.92918279 0.22253403 1.        ],0.165,61.571837425231934
3650,[0.17149571 0.77162021 0.22346172],0.069,52.755244970321655
3651,[0.08080864 0.87501852 0.85902765],0.069,53.18045091629028
3652,[0.40357203 0.70246224 0.55723443],0.147,62.7168185710907
3653,[0.85301316 0.3150792  0.52382896],0.177,62.43146634101868
3654,[0.48538409 0.35393336 0.89174316],0.011,59.886237382888794
3655,[0.16585025 0.14951355 0.57708513],0.243,61.56664824485779
3656,[0.65752718 0.19462916 0.39082645],0.023,61.59838938713074
3657,[0.94663244 0.24663308 0.66856901],0.187,54.965752363204956
3658,[0.74019253 0.44816666 0.93783056],0.185,62.7753267288208
3659,[0.73669944 0.45796362 0.56950809],0.191,64.41042232513428
3660,[0.69265072 0.59224408 0.87898111],0.233,61.958065032958984
3661,[0.35688454 0.29990729 0.21388464],0.07100000000000001,61.299914836883545
3662,[0.0377395  0.04300709 0.87033563],0.363,53.39169526100159
3663,[0.67842867 0.66059388 0.61483191],0.261,62.98247933387756
3664,[0.84927573 0.48030844 0.87069139],0.255,62.31399703025818
3665,[0.35944122 0.92679843 0.69887612],0.23500000000000001,61.707242488861084
3666,[0.25716072 0.56413571 0.53319047],0.007,50.14166045188904
3667,[0.1378677  0.5912967  0.31486747],0.035,61.11993074417114
3668,[0.05230709 0.94874951 0.64168906],0.137,53.63806962966919
3669,[0.87697894 0.67611919 0.35708063],0.369,56.00574231147766
3670,[0.51270316 0.67580991 0.96056502],0.185,62.295236349105835
3671,[0.25365261 0.87506226 0.92437756],0.155,61.57484579086304
3672,[0.67045006 0.93135805 0.39799016],0.393,63.55631923675537
3673,[0.95308556 0.70284902 0.04199006],0.399,64.94817519187927
3674,[0.90693653 0.48451479 0.46046089],0.28900000000000003,63.64865756034851
3675,[0.56648833 0.14938944 0.46930311],0.045,60.73596405982971
3676,[0.83118158 0.01547254 0.27298404],0.025,51.478703022003174
3677,[0.00240676 0.41574568 0.72854526],0.193,61.7622606754303
3678,[0.7988222  0.94528273 0.60869151],0.399,65.27933502197266
3679,[0.25461014 0.92423859 0.77556231],0.181,54.98835563659668
3680,[0.57445119 0.69570557 0.9246162 ],0.225,51.829848289489746
3681,[0.71243375 0.36840364 0.71325248],0.133,62.48627495765686
3682,[0.040235   0.38644669 0.40643762],0.185,64.04918956756592
3683,[0.16681068 0.0230764  0.13339821],0.303,61.634345054626465
3684,[0.65465409 0.80236597 0.98852619],0.319,54.57825255393982
3685,[0.34635808 0.59943392 0.9374494 ],0.063,52.220438957214355
3686,[0.16701425 0.71771337 0.75521802],0.035,60.453288316726685
3687,[0.08893838 0.86133306 0.81336512],0.067,61.78267502784729
3688,[0.033359   0.09108286 0.04911373],0.335,62.825241804122925
3689,[0.33473668 0.50933372 0.53250739],0.017,59.554938316345215
3690,[0.26765164 0.91168614 0.36836377],0.185,62.849634647369385
3691,[0.04550764 0.3002487  0.53126864],0.227,60.60464310646057
3692,[0.40822403 0.27386119 0.13133949],0.057,52.33972430229187
3693,[0.81921738 0.99624385 0.32962926],0.399,64.73359370231628
3694,[0.38161997 0.61809429 0.71866769],0.093,61.757020235061646
3695,[0.39202975 0.90501803 0.56017354],0.241,62.69057893753052
3696,[0.45039749 0.64673268 0.95311388],0.139,62.17619204521179
3697,[0.79460214 0.04000592 0.33239803],0.013000000000000001,50.04239201545715
3698,[0.47055458 0.31454074 0.70040725],0.011,59.419294118881226
3699,[0.82632291 0.7314144  0.98965638],0.369,55.7041380405426
3700,[0.27253313 0.87507469 0.76686611],0.165,61.86201882362366
3701,[0.36217529 0.73419415 0.10408245],0.147,61.82798624038696
3702,[0.78938269 0.53237788 0.29236398],0.255,62.13162589073181
3703,[0.65581004 0.64167937 0.20953041],0.245,62.79979586601257
3704,[0.03035303 0.43365894 0.56968482],0.169,54.30188846588135
3705,[0.87666524 0.92830789 0.52896361],0.399,65.31392574310303
3706,[0.75384831 0.43934025 0.74631826],0.187,55.13504505157471
3707,[0.20477865 0.37109416 0.6344241 ],0.115,60.42425894737244
3708,[0.01811207 0.72252963 0.83580359],0.035,60.70755624771118
3709,[0.39914275 0.44798035 0.85155594],0.015,59.60881519317627
3710,[0.77570215 0.28816974 0.32406124],0.127,61.856234312057495
3711,[0.67891382 0.56324879 0.16225686],0.217,62.05784487724304
3712,[0.30992    0.90007124 0.68838983],0.197,62.93075895309448
3713,[0.98604777 0.76708578 0.94228059],0.399,66.12607192993164
3714,[0.2161671  0.77155862 0.02019402],0.093,61.424540281295776
3715,[0.6707946  0.46932258 0.34685336],0.165,61.593300342559814
3716,[0.86246257 0.8543506  0.02227895],0.399,64.5979733467102
3717,[0.60953215 0.3678613  0.41577893],0.085,61.97399830818176
3718,[0.83209521 0.30986243 0.94335535],0.161,62.17667818069458
3719,[0.17960785 0.66278413 0.67231471],0.015,59.395222425460815
3720,[0.25217813 0.32477491 0.83506632],0.117,61.57304763793945
3721,[0.76185107 0.32912067 0.53411678],0.139,62.801677942276
3722,[0.06163977 0.20875735 0.48596358],0.265,60.829822301864624
3723,[0.08593621 0.84341405 0.71823227],0.059000000000000004,61.29828596115112
3724,[0.9437019  0.69353202 0.94070697],0.399,64.96405816078186
3725,[0.5545328  0.6002734  0.97728973],0.169,54.461607694625854
3726,[0.6421602  0.03077834 0.72403091],0.069,53.01658511161804
3727,[0.90553222 0.79565666 0.58401135],0.399,64.45448613166809
3728,[0.67133816 0.99028974 0.09066378],0.399,64.82222628593445
3729,[0.66727898 0.28341742 0.64028859],0.069,53.540138721466064
3730,[0.60765037 0.15346218 0.20678986],0.019000000000000003,51.6765832901001
3731,[0.6216581  0.1282325  0.26524498],0.025,50.77095603942871
3732,[0.83530041 0.32711607 0.48820398],0.17500000000000002,53.82054948806763
3733,[0.94120826 0.22716259 0.38973463],0.179,62.89266347885132
3734,[0.60648443 0.75541089 0.90194513],0.271,62.80226922035217
3735,[0.91553775 0.77671439 0.22838177],0.399,64.39673638343811
3736,[0.02476426 0.38380477 0.14156874],0.193,63.286232471466064
3737,[0.71042712 0.66119212 0.04395664],0.28300000000000003,63.06932592391968
3738,[0.83664881 0.24875916 0.43235093],0.137,53.31561875343323
3739,[0.66796797 0.42945467 0.4414149 ],0.14300000000000002,62.63648700714111
3740,[0.06558796 0.40147634 0.7650907 ],0.169,53.92050838470459
3741,[0.91524106 0.41353126 0.42370659],0.257,54.05589699745178
3742,[0.70266562 0.9428647  0.26712572],0.399,64.6794228553772
3743,[0.44015035 0.7960497  0.60988089],0.211,60.982861280441284
3744,[0.11055185 0.62779057 0.18678234],0.029,59.054179430007935
3745,[0.51023072 0.52915019 0.876486  ],0.111,62.610222578048706
3746,[0.46250318 0.27946171 0.23101822],0.029,59.38618302345276
3747,[0.87431155 0.17101814 0.42599014],0.117,61.80915594100952
3748,[0.18714807 0.77337799 0.47451157],0.075,51.922837257385254
3749,[0.35113886 0.36112797 0.85248826],0.049,62.08645415306091
3750,[0.55379411 0.71793566 0.8973286 ],0.227,60.525054693222046
3751,[0.90180474 0.32853377 0.95276117],0.20500000000000002,61.19143080711365
3752,[0.02483082 0.37686563 0.8960885 ],0.203,59.96820116043091
3753,[0.27462262 0.27310004 0.30269979],0.125,53.70958113670349
3754,[0.61234076 0.43836965 0.72696402],0.117,62.24757194519043
3755,[0.89497287 0.67426235 0.20450912],0.379,63.62092924118042
3756,[0.93274878 0.26451051 0.14991717],0.195,63.81528306007385
3757,[0.08993024 0.56343445 0.11377242],0.07100000000000001,60.855024337768555
3758,[0.13874487 0.30005205 0.28172301],0.179,61.97041201591492
3759,[0.60426589 0.81682403 0.76159122],0.301,52.70622706413269
3760,[0.26246869 0.24532601 0.96610621],0.151,52.59414052963257
3761,[0.00818913 0.87980626 0.19976922],0.077,61.063671350479126
3762,[0.94735301 0.34233353 0.44047853],0.23900000000000002,61.70647215843201
3763,[0.70715968 0.58772245 0.31802231],0.243,61.791292905807495
3764,[0.55385108 0.73077612 0.04231936],0.241,61.42737054824829
3765,[0.01115256 0.458106   0.13185304],0.163,53.19104814529419
3766,[0.66437808 0.21406451 0.43297518],0.035,61.204535245895386
3767,[0.19764718 0.54853265 0.11606424],0.025,51.005778551101685
3768,[0.02306157 0.05112566 0.95456899],0.367,63.6504909992218
3769,[0.14225563 0.70854502 0.06791977],0.025,51.49035835266113
3770,[0.10812556 0.50892093 0.46500646],0.093,62.228052616119385
3771,[0.95164952 0.94492838 0.77985673],0.399,64.11464977264404
3772,[0.60212795 0.45499903 0.35627519],0.125,52.893245697021484
3773,[0.9471562 0.6029639 0.5792489],0.365,62.55161380767822
3774,[0.23188159 0.04669135 0.94549589],0.265,60.502410650253296
3775,[0.31372582 0.44262637 0.11465021],0.021,60.554752826690674
3776,[0.8369794  0.02762325 0.8342583 ],0.023,61.10076189041138
3777,[0.14025418 0.88665059 0.7300029 ],0.107,51.491005420684814
3778,[0.16464244 0.56586898 0.3127374 ],0.035,59.92671585083008
3779,[0.17820695 0.85926565 0.40363635],0.115,60.73736524581909
3780,[0.39854473 0.16989384 0.38317195],0.117,61.39547896385193
3781,[0.8716762  0.36315726 0.95191317],0.20700000000000002,52.28841543197632
3782,[0.94637746 0.14490306 0.17734394],0.14300000000000002,63.19017791748047
3783,[0.86273232 0.39279275 0.00434482],0.225,52.51846170425415
3784,[0.27385746 0.5976835  0.79952109],0.029,60.39553999900818
3785,[0.13335694 0.11054196 0.9223917 ],0.281,55.85910630226135
3786,[0.75119286 0.58983324 0.76943115],0.261,63.236451148986816
3787,[0.42885911 0.75852805 0.37190523],0.189,62.84255361557007
3788,[0.24407654 0.72908247 0.41979165],0.083,61.90589618682861
3789,[0.98144999 0.34951222 0.92202634],0.255,61.372371196746826
3790,[0.93302946 0.24186808 0.79847593],0.177,60.923110246658325
3791,[0.43307978 0.91761463 0.45025453],0.269,53.59320569038391
3792,[0.74434737 0.46700745 0.2278515 ],0.201,51.78000569343567
3793,[0.19932658 0.42546664 0.75573412],0.091,62.31163167953491
3794,[0.60509797 0.68869386 0.28239659],0.243,60.36457705497742
3795,[0.48144658 0.04438854 0.81779407],0.14100000000000001,61.31158757209778
3796,[0.9899661  0.40691246 0.01093684],0.295,63.2430145740509
3797,[0.16976545 0.65258746 0.61226749],0.007,50.227967977523804
3798,[0.78791374 0.25390047 0.76387429],0.113,52.95171666145325
3799,[0.68802073 0.32283859 0.54565251],0.099,63.10094094276428
3800,[0.14724384 0.45260295 0.88148176],0.10500000000000001,59.7976131439209
3801,[0.42119519 0.83964799 0.59043373],0.223,63.04847049713135
3802,[0.19185224 0.58115892 0.50613356],0.015,59.288609743118286
3803,[0.39864236 0.11963204 0.41682697],0.14100000000000001,61.83508515357971
3804,[0.07272322 0.09876835 0.41603455],0.313,52.587209939956665
3805,[0.30537101 0.92563512 0.37580944],0.211,61.69887137413025
3806,[0.75790345 0.53029457 0.70430675],0.23500000000000001,61.8794846534729
3807,[0.26009993 0.94199758 0.53024735],0.195,64.0580952167511
3808,[0.83137845 0.36507446 0.10021646],0.195,64.27779483795166
3809,[0.67374659 0.00774887 0.47543223],0.061,60.41474437713623
3810,[0.19277755 0.6274333  0.97973942],0.001,56.96932244300842
3811,[0.46441204 0.81757709 0.50793506],0.23500000000000001,61.9674437046051
3812,[0.49585304 0.93051483 0.89025343],0.305,62.072800159454346
3813,[0.78584923 0.2962769  0.5451726 ],0.135,61.27005171775818
3814,[0.22387671 0.44395419 0.48435551],0.067,61.31071949005127
3815,[0.83169446 0.89611589 0.41473762],0.399,64.13827395439148
3816,[0.0176585  0.86185758 0.17431028],0.061,62.41736960411072
3817,[0.62191052 0.02496203 0.39961863],0.077,60.886144161224365
3818,[0.98603375 0.10069311 0.42381395],0.17500000000000002,54.50584578514099
3819,[0.3071397  0.90517665 0.86962029],0.197,62.3079731464386
3820,[0.23767994 0.08118514 0.62733195],0.241,62.19125699996948
3821,[0.33636206 0.67214713 0.03210051],0.10300000000000001,59.468888998031616
3822,[0.13336756 0.68643656 0.21241588],0.009000000000000001,58.446176052093506
3823,[0.8576453  0.05858574 0.21552832],0.055,60.9660279750824
3824,[0.99863525 0.4331124  0.70318634],0.305,60.92748427391052
3825,[0.18263744 0.60992459 0.72633502],0.007,51.10534906387329
3826,[0.31446728 0.82897721 0.60360266],0.165,62.461886405944824
3827,[0.38912286 0.55769247 0.57693639],0.067,59.89589524269104
3828,[0.16550758 0.4027653  0.34352268],0.115,60.785412073135376
3829,[0.40090403 0.76118318 0.48268025],0.17500000000000002,54.63194274902344
3830,[0.94038398 0.29369728 0.41582152],0.211,61.67643642425537
3831,[0.78700572 0.54607339 0.54719306],0.259,61.372560262680054
3832,[0.05329861 0.39863214 0.27079983],0.17300000000000001,62.424569845199585
3833,[0.99941022 0.30837756 0.88478214],0.243,61.09301424026489
3834,[0.67626899 0.3409425  0.54369804],0.10300000000000001,59.77601647377014
3835,[0.8405914  0.88345442 0.16042051],0.399,65.12821888923645
3836,[0.33956688 0.33524864 0.0420291 ],0.059000000000000004,60.234129667282104
3837,[0.5982634  0.85490302 0.38168012],0.321,62.1045184135437
3838,[0.74007907 0.62775825 0.37575235],0.277,61.636897563934326
3839,[0.14102906 0.70939072 0.85484007],0.017,59.46510362625122
3840,[0.68589094 0.01786883 0.2162795 ],0.047,60.372711181640625
3841,[0.06944042 0.57043759 0.7567175 ],0.083,60.582884788513184
3842,[0.11054469 0.83841896 0.55567692],0.069,53.67737317085266
3843,[0.69000596 0.97149772 0.08368019],0.399,65.29827094078064
3844,[0.90128703 0.12610502 0.39306862],0.109,60.06486105918884
3845,[0.85149556 0.9063429  0.50652204],0.399,63.410337686538696
3846,[0.59412977 0.70821407 0.83302577],0.241,62.40899038314819
3847,[0.12147802 0.81014732 0.48141754],0.061,61.3928382396698
3848,[0.45063086 0.42393503 0.50936297],0.033,60.801130533218384
3849,[0.94511896 0.54825281 0.9534877 ],0.337,55.23007369041443
3850,[0.18026423 0.72420448 0.8124993 ],0.045,60.64423227310181
3851,[0.67916445 0.60697781 0.56498405],0.23500000000000001,61.97562551498413
3852,[0.86098852 0.82172589 0.12230173],0.399,65.68344283103943
3853,[0.84864417 0.41410281 0.25375683],0.227,61.015151262283325
3854,[0.86982769 0.43206098 0.80862307],0.241,62.24719834327698
3855,[0.26338796 0.00391812 0.49560566],0.267,62.227588176727295
3856,[0.10019249 0.75444781 0.27614314],0.025,50.659494400024414
3857,[0.44365222 0.08703156 0.28673104],0.133,61.172863245010376
3858,[0.78153848 0.15159305 0.64736028],0.059000000000000004,60.26455521583557
3859,[0.91749085 0.67990036 0.81128101],0.389,63.68602132797241
3860,[0.10893694 0.25074794 0.89482805],0.225,52.629629611968994
3861,[0.71514567 0.63961297 0.6639734 ],0.269,54.389657974243164
3862,[0.4142035  0.04454993 0.78469136],0.17500000000000002,53.48695135116577
3863,[0.6787488  0.47284515 0.90005068],0.167,63.11722755432129
3864,[0.33615299 0.29434268 0.87307774],0.091,61.882972717285156
3865,[0.7970378  0.51502517 0.13075077],0.253,60.41797399520874
3866,[0.21504986 0.65628898 0.38514821],0.033,59.82136034965515
3867,[0.83652821 0.9500485  0.80589432],0.399,65.10964679718018
3868,[0.37754385 0.78876208 0.35153663],0.179,63.562579870224
3869,[0.16707256 0.03338526 0.38582393],0.299,63.97073554992676
3870,[0.90362259 0.2390014  0.20655629],0.167,63.60320973396301
3871,[0.96989225 0.02499524 0.78603245],0.151,53.35476350784302
3872,[0.32136145 0.03748047 0.91810005],0.225,52.13070774078369
3873,[0.13961142 0.55182871 0.27412149],0.053000000000000005,59.63383769989014
3874,[0.06515271 0.04991637 0.1155673 ],0.339,62.54744219779968
3875,[0.07132768 0.76063065 0.48570913],0.013000000000000001,50.210638761520386
3876,[0.34288624 0.41840357 0.92924824],0.025,50.35056519508362
3877,[0.91081599 0.71574405 0.88496805],0.399,65.44744777679443
3878,[0.31963931 0.38113987 0.61390094],0.053000000000000005,59.347981691360474
3879,[0.62365472 0.48174151 0.40077041],0.147,62.382763147354126
3880,[0.98625379 0.82120286 0.43510504],0.399,65.0542483329773
3881,[0.72733403 0.26957989 0.10017442],0.097,62.171353578567505
3882,[0.35242635 0.40300576 0.01651231],0.019000000000000003,52.332340240478516
3883,[0.81484435 0.35922152 0.58059502],0.179,62.11948776245117
3884,[0.07392418 0.17500456 0.88998119],0.279,62.67513704299927
3885,[0.60871446 0.95037758 0.9990765 ],0.371,62.79428005218506
3886,[0.37185784 0.2988245  0.85863231],0.07100000000000001,61.81718134880066
3887,[0.99868644 0.62969928 0.79539437],0.399,64.9621958732605
3888,[0.78179413 0.3553674  0.57444503],0.161,62.26150560379028
3889,[0.83311154 0.68817839 0.02114065],0.357,54.048059701919556
3890,[0.33669906 0.14448005 0.2330248 ],0.157,53.749881744384766
3891,[0.90555301 0.03688574 0.21984859],0.099,62.80884385108948
3892,[0.3095594  0.61694071 0.53426198],0.059000000000000004,60.82840657234192
3893,[0.21824827 0.16424761 0.23685199],0.20700000000000002,52.93774962425232
3894,[0.50254346 0.27119616 0.94791067],0.021,60.16097712516785
3895,[0.46387429 0.05879089 0.72949649],0.14300000000000002,61.02671766281128
3896,[0.32883771 0.65354962 0.27966364],0.089,60.77474617958069
3897,[0.57076599 0.77222632 0.92830991],0.263,53.044015645980835
3898,[0.26111121 0.33488237 0.46440173],0.10300000000000001,60.52331614494324
3899,[0.92724104 0.90147498 0.08987969],0.399,64.97117185592651
3900,[0.13189796 0.49555238 0.10662667],0.083,61.407023668289185
3901,[0.34557536 0.14839016 0.6362371 ],0.155,62.708507776260376
3902,[0.94956439 0.99683244 0.3753446 ],0.399,65.10205554962158
3903,[0.59903837 0.85635078 0.11747335],0.325,54.082125663757324
3904,[0.68960131 0.40887727 0.20618916],0.147,62.07433199882507
3905,[0.40275515 0.07595706 0.69562513],0.163,53.69237184524536
3906,[0.25272571 0.31142847 0.12109387],0.115,60.115254640579224
3907,[0.86471761 0.49348725 0.57232077],0.271,62.94636559486389
3908,[0.56945477 0.41052691 0.19256804],0.08700000000000001,54.5339572429657
3909,[0.7451765  0.12705869 0.10388021],0.035,61.298439741134644
3910,[0.71018448 0.2088485  0.30685174],0.055,60.99538993835449
3911,[0.47523794 0.44938941 0.70880181],0.055,60.395406007766724
3912,[0.62346054 0.64445584 0.71427898],0.225,52.533087730407715
3913,[0.29260068 0.32235735 0.43812366],0.093,61.15272545814514
3914,[0.30745196 0.98503524 0.81431234],0.23700000000000002,54.76059889793396
3915,[0.16462686 0.00558314 0.04276784],0.313,52.65585017204285
3916,[0.24404542 0.1142923  0.53349813],0.221,60.59033274650574
3917,[0.85805289 0.73682012 0.21565544],0.391,64.29341053962708
3918,[0.39930036 0.50793878 0.81046488],0.045,61.576910734176636
3919,[0.83917695 0.90980735 0.50939665],0.399,64.46897101402283
3920,[0.69431223 0.11180111 0.5654604 ],0,56.159677505493164
3921,[0.24867435 0.43175303 0.63424654],0.063,51.995458126068115
3922,[0.2569695  0.0521792  0.01020679],0.243,61.182384729385376
3923,[0.02211414 0.00833903 0.11036379],0.383,63.865408420562744
3924,[0.23947012 0.22123436 0.98711878],0.17500000000000002,54.1689178943634
3925,[0.30599571 0.12742325 0.54572693],0.185,62.34564757347107
3926,[0.85801512 0.67812378 0.29615725],0.361,63.817020416259766
3927,[0.56163728 0.71492345 0.72833416],0.229,61.27758431434631
3928,[0.66657252 0.87089516 0.87038591],0.359,63.00108242034912
3929,[0.57895982 0.42989231 0.64176902],0.097,62.743319034576416
3930,[0.81826477 0.00564109 0.99232106],0.001,57.654157638549805
3931,[0.1828682  0.47028939 0.87231088],0.079,61.767090797424316
3932,[0.22502002 0.47683635 0.13259887],0.047,60.602518796920776
3933,[0.39507691 0.17714342 0.36372707],0.113,51.782020568847656
3934,[0.37346214 0.99326907 0.99513809],0.275,52.8927264213562
3935,[0.1147523  0.72603749 0.05173326],0.021,59.7764847278595
3936,[0.03014761 0.10533392 0.96580022],0.335,62.07495403289795
3937,[0.94093144 0.19393765 0.16169943],0.165,61.49259090423584
3938,[0.24051662 0.51559241 0.56987765],0.025,50.55595088005066
3939,[0.22157263 0.75669489 0.30963315],0.08700000000000001,53.29693531990051
3940,[0.92219691 0.65678375 0.43647652],0.381,55.80246448516846
3941,[0.78996128 0.81799351 0.29055476],0.397,63.725913524627686
3942,[0.3397083  0.9360471  0.16476923],0.23500000000000001,62.061569690704346
3943,[0.04210748 0.45409394 0.80146572],0.155,61.34282684326172
3944,[0.77171513 0.91962076 0.53336063],0.399,63.70834469795227
3945,[0.10002888 0.58874249 0.77864327],0.059000000000000004,59.73004674911499
3946,[0.0932915  0.17266487 0.01226433],0.265,62.31836938858032
3947,[0.59367765 0.88682089 0.67087244],0.331,53.76813054084778
3948,[0.98211306 0.06302899 0.90329331],0.163,54.113547801971436
3949,[0.81412054 0.31426466 0.973844  ],0.155,62.050490856170654
3950,[0.28792512 0.88939151 0.88103284],0.179,62.75398826599121
3951,[0.75770292 0.5635212  0.12001494],0.257,53.66679883003235
3952,[0.5319892  0.35682411 0.79246963],0.037000000000000005,52.61022615432739
3953,[0.75817456 0.91070165 0.01480474],0.399,64.54501986503601
3954,[0.80915486 0.93855428 0.78955201],0.399,65.15945601463318
3955,[0.13016238 0.08127646 0.02082197],0.291,63.969061613082886
3956,[0.62877463 0.6297307  0.98723595],0.219,54.01217460632324
3957,[0.39804413 0.33193138 0.62461752],0.039,59.004557371139526
3958,[0.82566235 0.93686599 0.80338067],0.399,64.81827330589294
3959,[0.42667846 0.63497287 0.85657485],0.121,62.17322516441345
3960,[0.49062206 0.21669899 0.16975341],0.045,61.08395767211914
3961,[1.09634201e-04 7.18305846e-01 1.11106212e-01],0.039,59.676034927368164
3962,[0.24382104 0.29789766 0.56054955],0.131,53.22002983093262
3963,[0.39795822 0.67473702 0.05562783],0.135,62.615962505340576
3964,[0.12390635 0.49925512 0.33705457],0.08700000000000001,53.14014935493469
3965,[0.29580171 0.06702386 0.89600879],0.223,61.52333879470825
3966,[0.69185577 0.12161998 0.06503849],0.007,51.60924005508423
