instance_idx,instance,epsilon,runtime
88,"[0.30436458 0.49262462 0.097192   0.88725931 0.13566405 0.45364376
 0.67048622 0.74314012 0.94597409 0.41912675]",0.029,66.39822602272034
89,"[0.1545229  0.41488453 0.09902163 0.48934704 0.40811589 0.95152153
 0.03271629 0.37052996 0.44338309 0.95055517]",0.157,59.04250621795654
90,"[0.09935462 0.68568027 0.54446586 0.97784253 0.35867384 0.39813964
 0.18980856 0.12215972 0.84803319 0.45471737]",0.123,69.43857598304749
91,"[0.64170447 0.59714596 0.02135745 0.78679459 0.2435689  0.12592389
 0.56457798 0.06861015 0.76515738 0.20715737]",0.063,57.73445725440979
92,"[0.86969543 0.32855955 0.14755418 0.90053104 0.00283555 0.85840613
 0.14468798 0.12999213 0.2506542  0.17449712]",0.091,69.5880184173584
93,"[0.02578015 0.01486033 0.78998466 0.23793161 0.32377146 0.1742462
 0.05239902 0.74171806 0.52608553 0.74566528]",0.269,60.32448410987854
94,"[0.77801704 0.51323796 0.10905401 0.50383869 0.94541564 0.04336504
 0.783227   0.86698091 0.52145121 0.45804252]",0.109,66.80818891525269
95,"[0.06082541 0.47898191 0.40161725 0.6860975  0.49026885 0.90970083
 0.07349072 0.08079048 0.60829742 0.06568223]",0.095,68.59425401687622
96,"[0.63307672 0.54835643 0.32518544 0.99462776 0.53055684 0.45371542
 0.60542679 0.09917846 0.70177942 0.85279274]",0.077,66.8780472278595
97,"[0.76896273 0.72083992 0.21502307 0.45155492 0.22849357 0.33893162
 0.4534989  0.41598965 0.09508584 0.42676401]",0.113,57.92942523956299
98,"[0.37430102 0.15263892 0.92298504 0.06713331 0.83177189 0.0932301
 0.09656443 0.738796   0.81176929 0.55637074]",0.075,57.80498671531677
99,"[0.56158641 0.32964598 0.12223129 0.35359808 0.66534052 0.75028425
 0.86809215 0.72106068 0.96839863 0.60041009]",0.193,68.9134693145752
100,"[0.57791852 0.21273881 0.6567363  0.22424487 0.10821838 0.84537342
 0.36756105 0.76260563 0.5741     0.80722137]",0.031,57.217541456222534
101,"[0.9745466  0.81842686 0.61357328 0.64269916 0.02625383 0.92908429
 0.82946079 0.26744773 0.18041607 0.70269877]",0.125,57.91599249839783
102,"[0.33982466 0.00610579 0.86986271 0.56632109 0.40078434 0.14187465
 0.63317201 0.0306571  0.74611176 0.21513288]",0.033,66.3955864906311
103,"[0.34089598 0.37005309 0.72159597 0.77683562 0.56759356 0.08495704
 0.05260883 0.1574099  0.61783818 0.67396871]",0.147,69.2760157585144
104,"[0.66193869 0.4856617  0.44204419 0.27316684 0.75494314 0.11381751
 0.42991363 0.28324647 0.67848625 0.48663275]",0,60.408289670944214
105,"[0.04541736 0.3952634  0.59932496 0.00768709 0.30141936 0.21123398
 0.13723481 0.2555195  0.32812236 0.00772991]",0.291,70.02121019363403
106,"[0.1756948  0.38020745 0.70367126 0.50026235 0.8333542  0.80620019
 0.0720755  0.86176436 0.04230226 0.01874154]",0.081,58.74688243865967
107,"[0.86211001 0.57575916 0.57339968 0.70949896 0.41769396 0.11517337
 0.02085656 0.32476818 0.80132215 0.61812526]",0.075,57.68900728225708
108,"[0.91976975 0.08812988 0.84448436 0.24331647 0.58887129 0.52396254
 0.3957667  0.31027456 0.33951328 0.33306862]",0.051000000000000004,56.49023127555847
109,"[0.51048328 0.11402664 0.50995206 0.90592273 0.34937527 0.72737911
 0.8189486  0.81503701 0.23626885 0.14644422]",0.061,67.14193153381348
110,"[0.60239899 0.7602153  0.65550901 0.17714613 0.77284809 0.49411703
 0.75444583 0.75987715 0.44890526 0.92415426]",0.113,57.5680456161499
111,"[0.63529832 0.62452178 0.86424687 0.62721741 0.1509574  0.06828626
 0.44220806 0.30282044 0.27467367 0.05617212]",0.135,69.07657551765442
112,"[0.31040785 0.45191386 0.05689005 0.83169663 0.076731   0.86425003
 0.85529337 0.61500839 0.50706782 0.46271166]",0.009000000000000001,64.29424381256104
113,"[0.7918178  0.89587677 0.4497337  0.80981592 0.65183745 0.32152676
 0.47562903 0.15086108 0.0618737  0.10350188]",0.001,62.31175899505615
114,"[0.34343778 0.71431555 0.504549   0.17255891 0.24774372 0.43775827
 0.43942179 0.52274804 0.15874621 0.37285198]",0.157,59.201026916503906
115,"[0.4087694  0.33836715 0.59788586 0.78922693 0.64730536 0.06591185
 0.09450595 0.67837934 0.28414697 0.72373366]",0.157,59.43326449394226
116,"[0.9063427  0.87327966 0.33336204 0.58273951 0.14142838 0.34982079
 0.96769651 0.69847996 0.39195798 0.59504123]",0.059000000000000004,66.29573965072632
117,"[0.30958189 0.37667931 0.79166196 0.81318478 0.6701164  0.82895897
 0.73877467 0.68541444 0.52639334 0.64602482]",0.139,68.15114498138428
118,"[0.3618281  0.36259767 0.18026292 0.21419266 0.94766827 0.48627092
 0.22654305 0.13756535 0.07716508 0.84442839]",0.097,69.21580839157104
119,"[0.77087472 0.83511983 0.88368217 0.03774749 0.33676437 0.7663076
 0.13104904 0.37671987 0.16224721 0.83134506]",0.061,67.59475231170654
120,"[0.80904372 0.16553917 0.43767341 0.41085861 0.67636292 0.2375302
 0.44419871 0.28492793 0.74853652 0.44892796]",0.045,67.28536057472229
121,"[0.3094679  0.80862387 0.46901561 0.83511339 0.36784096 0.94713017
 0.98443979 0.46167998 0.28177173 0.38187243]",0.107,57.66586399078369
122,"[0.96626815 0.81689124 0.80125922 0.13839853 0.25000321 0.64117904
 0.87411695 0.55454075 0.10258973 0.84589228]",0.089,67.71141147613525
123,"[0.28506301 0.76311683 0.2727913  0.90530621 0.14734866 0.43747256
 0.94641326 0.22203801 0.45112799 0.34958508]",0,60.10988783836365
124,"[0.05325689 0.50200711 0.23577807 0.99452535 0.37491267 0.02818755
 0.9308259  0.83917629 0.64996068 0.79138064]",0.063,57.76509642601013
125,"[0.2868794  0.82976158 0.69607199 0.13879269 0.70553618 0.44860147
 0.0052512  0.07922577 0.25592393 0.8349631 ]",0.151,58.31027269363403
126,"[0.72723479 0.52777151 0.11118686 0.28810158 0.30115119 0.04774945
 0.41982554 0.79389911 0.45711362 0.1108579 ]",0.133,68.28336763381958
127,"[0.59673904 0.01643535 0.51537573 0.24193813 0.14357684 0.42923889
 0.61480958 0.24056424 0.4165676  0.6643713 ]",0,60.149455070495605
128,"[0.97465449 0.06767932 0.52605945 0.5073277  0.98833149 0.55415195
 0.39045373 0.47013508 0.63567079 0.98103942]",0.17500000000000002,59.19402718544006
129,"[0.01624223 0.78852002 0.34480249 0.73294102 0.62825696 0.77150137
 0.73518698 0.33251861 0.04433569 0.54601375]",0.017,65.64757132530212
130,"[0.17508913 0.77914259 0.4646229  0.69538925 0.63173585 0.81149768
 0.06310054 0.7761904  0.45767958 0.29344257]",0,60.14795184135437
131,"[0.19946983 0.04190594 0.93337098 0.51538359 0.9891227  0.5430307
 0.25331377 0.75329092 0.19110343 0.35697418]",0.023,67.39571237564087
132,"[0.86579828 0.33192469 0.12447501 0.36801917 0.88948652 0.74330771
 0.89463749 0.38664477 0.97372358 0.49620323]",0.299,71.01738715171814
133,"[0.92431047 0.51927585 0.80114809 0.72708132 0.07892701 0.6024533
 0.82234128 0.5454744  0.32121143 0.08006891]",0.081,58.69541907310486
134,"[0.30649586 0.60262163 0.42611607 0.68976481 0.35154698 0.04235516
 0.87003718 0.35255931 0.9981506  0.27455536]",0.001,62.29032111167908
135,"[0.94790438 0.07504116 0.63751254 0.36331113 0.80109598 0.67941061
 0.9527894  0.14277947 0.6075729  0.78131197]",0,60.04298782348633
136,"[0.06723336 0.77851537 0.36632847 0.3828544  0.56724464 0.60509483
 0.67906206 0.94882353 0.37201338 0.76308447]",0.031,57.25469946861267
137,"[0.52945988 0.39803405 0.64956074 0.24961165 0.11344861 0.73567486
 0.49904396 0.38698738 0.56167271 0.26177668]",0.031,57.40483355522156
138,"[0.44627311 0.99636511 0.28557688 0.91647891 0.4912002  0.12263742
 0.85282629 0.45204269 0.89867903 0.44511119]",0,60.29026436805725
139,"[0.68192926 0.84552122 0.31958777 0.34742529 0.06493908 0.54217136
 0.89133168 0.85136205 0.7118091  0.92732446]",0.049,68.16938400268555
140,"[0.79369638 0.50875575 0.12136246 0.20098037 0.13887687 0.79037306
 0.02628403 0.55402144 0.36891117 0.80366173]",0.129,68.09018278121948
141,"[0.61194836 0.08621548 0.30929072 0.99959504 0.71886966 0.52569565
 0.76916455 0.8233394  0.07375071 0.97237973]",0.083,67.40060448646545
142,"[0.4499745  0.68010899 0.34451478 0.87796015 0.78026293 0.63979393
 0.18196314 0.96626461 0.43261829 0.91071227]",0,60.27298283576965
143,"[0.12416112 0.15301547 0.16465708 0.32266075 0.70933213 0.34602308
 0.94090405 0.89492592 0.84593371 0.25060531]",0.055,66.2907042503357
144,"[0.55084142 0.1251703  0.30282461 0.53347803 0.50257314 0.1686359
 0.94160699 0.15419427 0.65873287 0.72063277]",0.051000000000000004,56.28902792930603
145,"[0.84253    0.56361803 0.82523627 0.02837349 0.0454618  0.64145373
 0.57677123 0.65112998 0.766959   0.41658678]",0.037000000000000005,57.328999519348145
146,"[0.49803806 0.62716401 0.28967166 0.95665017 0.48294482 0.80468815
 0.68499084 0.29743387 0.07297303 0.05991303]",0.039,66.39943790435791
147,"[0.48425113 0.20402301 0.60666026 0.3125825  0.71836289 0.73419975
 0.86077737 0.97537413 0.13076615 0.3705402 ]",0.107,57.88669514656067
148,"[0.31911589 0.46647257 0.26747167 0.24791888 0.09681165 0.290212
 0.38414983 0.61537744 0.24827028 0.8653075 ]",0.227,67.21945595741272
149,"[0.32743582 0.57768704 0.31271492 0.76312138 0.49826554 0.51472484
 0.49875971 0.30854048 0.0231763  0.9452328 ]",0.08700000000000001,58.68478488922119
150,"[0.96668663 0.21514442 0.35289509 0.0505404  0.4948942  0.88233948
 0.65426004 0.47058685 0.53669075 0.84717237]",0.151,58.053802251815796
151,"[0.88245573 0.72750806 0.76385676 0.36593735 0.40058162 0.57028164
 0.1946553  0.55322293 0.07353175 0.50425553]",0.051000000000000004,56.734243631362915
152,"[0.27972068 0.9890907  0.68039864 0.11881102 0.97508282 0.39390371
 0.79489723 0.3390853  0.93894857 0.75496517]",0.147,69.46684050559998
153,"[0.50912252 0.5000779  0.04530335 0.13703637 0.33304071 0.47374415
 0.45698856 0.60626052 0.51550573 0.32796585]",0.089,67.53939080238342
154,"[0.16250205 0.99061574 0.73931936 0.29923434 0.33637345 0.82828939
 0.53233983 0.70873981 0.29979056 0.81574883]",0.045,67.15582752227783
155,"[0.67380639 0.97989803 0.58370214 0.79675481 0.72532421 0.68804365
 0.02664715 0.47459021 0.9670707  0.78290399]",0.091,69.05263233184814
156,"[0.5776344  0.72140011 0.58352328 0.17051206 0.62902524 0.61973581
 0.84116712 0.14777571 0.6807269  0.03157051]",0.137,59.30185079574585
157,"[0.10989552 0.01893737 0.31369248 0.15143126 0.69050026 0.41037741
 0.7749723  0.92052095 0.87281771 0.73583727]",0,60.48959231376648
158,"[0.13808249 0.2073417  0.32504953 0.6622268  0.52547715 0.3137526
 0.17318242 0.91212416 0.34232702 0.35428699]",0.185,70.37831711769104
159,"[0.72092456 0.6433091  0.69331331 0.61007658 0.19226417 0.24651914
 0.55808665 0.22486704 0.97291063 0.29761457]",0.017,66.03197956085205
160,"[0.20727779 0.70498826 0.31704075 0.34880317 0.93370037 0.79540536
 0.27345754 0.12187411 0.67662225 0.37969419]",0.031,56.77422523498535
161,"[0.81837746 0.95460886 0.80461583 0.29045265 0.28763034 0.71414129
 0.34636351 0.44237611 0.25644398 0.47907926]",0.005,64.32376265525818
162,"[0.53857792 0.93302393 0.6961713  0.13727295 0.61567703 0.5868305
 0.24245804 0.66983396 0.53104149 0.63794457]",0,60.174750089645386
163,"[0.41330137 0.71735806 0.1005449  0.77076606 0.00518145 0.55035257
 0.92909968 0.40690745 0.9350321  0.87839962]",0.037000000000000005,57.26371192932129
164,"[0.19945597 0.96391404 0.3211677  0.64589792 0.90793696 0.08946072
 0.57413335 0.53515228 0.72311768 0.93666938]",0,60.0990104675293
165,"[0.17506478 0.88224497 0.17578871 0.91963481 0.9971718  0.39699457
 0.4953839  0.93660874 0.96213138 0.9260397 ]",0.081,58.78090691566467
166,"[0.00926717 0.56796187 0.10730069 0.98299389 0.28456165 0.98909947
 0.54330048 0.49391242 0.9385605  0.85105974]",0.017,65.54025316238403
167,"[0.1928114  0.11264676 0.16249426 0.45891447 0.25726488 0.18619907
 0.7366179  0.79076766 0.56778122 0.75728275]",0.117,68.18047404289246
168,"[0.8561465  0.89704276 0.82698983 0.51528066 0.08673777 0.66925585
 0.1847812  0.14061188 0.32360167 0.24804708]",0.063,57.71563005447388
169,"[0.23552125 0.75375665 0.95403482 0.30194584 0.72288253 0.01143573
 0.65368337 0.69276859 0.06212433 0.11822485]",0.089,67.87727379798889
170,"[0.40541661 0.50252047 0.89511837 0.70355704 0.31097795 0.11741575
 0.91613039 0.2950376  0.61462545 0.2191286 ]",0.013000000000000001,55.20191955566406
171,"[0.15318556 0.74773484 0.60573895 0.41584562 0.54923451 0.47082808
 0.53751769 0.66409444 0.21841162 0.24746543]",0.079,67.8487138748169
172,"[0.87313506 0.08187031 0.44674798 0.70376613 0.07810272 0.56416872
 0.06175805 0.54764925 0.50548706 0.57270167]",0.101,57.4765465259552
173,"[0.32811764 0.52034154 0.11624002 0.20540149 0.58314768 0.09094164
 0.51037535 0.80869208 0.4534323  0.51324784]",0.123,69.20963597297668
174,"[0.05773678 0.46237831 0.80691535 0.72328008 0.39594871 0.81645323
 0.74580448 0.57831127 0.0452898  0.34452887]",0.019000000000000003,56.9537034034729
175,"[0.99412366 0.9345828  0.06901915 0.93377556 0.03173487 0.40886694
 0.76897206 0.76582768 0.97833328 0.64588082]",0.109,66.93579578399658
